ts_ms,spike_ts,direction,session,entry,stop,target,spk_dz,spk_vr,exit,result_r,m_taker,m_oi_d,m_tt
1740211440000,1740211140000,Long,London,96301.1,96155.61392,96592.07216000001,0.4866533816729097,3.9662848903142414,STOP,-1.0,0.252186,-8.847999999998137,1.964946
1740217680000,1740217620000,Short,London,96371.5,96472.116,96170.26800000001,7.722972067109721,2.12218005528013,STOP,-1.0,1.005336,6.630000000004657,1.985827
1740218400000,1740218100000,Short,London,96413.4,96545.17439999999,96149.8512,5.509781223172919,4.745736201982929,STOP,-1.0,1.214388,-13.554999999993015,1.986508
1740218940000,1740218880000,Short,London,96474.6,96572.196,96279.40800000002,10.0,1.5244673345056932,STOP,-1.0,0.827941,13.596999999994296,1.979116
1740219720000,1740219120000,Long,London,96486.6,96322.97992,96813.84016000002,5.594495831601344,2.368188854393849,TIMEOUT,0.0,3.270318,-210.18799999999464,1.971502
1740221400000,1740221100000,Short,London,96459.8,96595.71479999999,96187.97040000003,10.0,1.5048897912220223,STOP,-1.0,1.587447,-30.05999999999767,1.963216
1740228480000,1740228420000,Short,London,96720.8,96832.404,96497.59200000002,7.975234268501006,2.9768067289633744,STOP,-1.0,1.329784,20.521999999997206,1.970964
1740238740000,1740238500000,Long,LondonNY,96484.9,96392.72407999999,96669.25184000001,2.1247669841817216,1.8687169644175405,TARGET,2.0,0.517706,-3.0240000000048894,1.897582
1740240840000,1740240360000,Short,LondonNY,96700.8,96826.39919999999,96449.60160000004,7.301219115930576,2.09265795933502,TARGET,2.0,2.006489,20.089999999996508,1.916097
1740247920000,1740247800000,Short,NewYork,96618.7,96752.94047999999,96350.21904000001,9.70777539679725,2.2138123674014376,STOP,-1.0,0.465857,-12.697000000000116,1.920645
1740258000000,1740257880000,Short,NewYork,96494.1,96642.252,96197.79600000003,4.33124487506612,1.9889226854459083,STOP,-1.0,0.930602,-5.6450000000040745,1.93386
1740258420000,1740258300000,Long,NewYork,96491.7,96389.42672,96696.24655999999,1.8667262594730398,2.1761937739884325,TIMEOUT,0.0,0.534176,-17.411999999996624,1.933784
1740270360000,1740269760000,Short,Asia,96492.2,96573.19679999999,96330.20640000001,1.6919838084420329,2.3087135717757983,STOP,-1.0,0.581472,-4.513000000006286,1.936912
1740272400000,1740272280000,Short,Asia,96540.2,96680.18231999999,96260.23536,4.281663120786293,2.881040311304059,TIMEOUT,0.0,0.842409,-6.327999999994063,1.933289
1740280020000,1740279660000,Short,Asia,96400.9,96529.76208,96143.17583999998,0.889903412597235,1.9608297386541818,TIMEOUT,0.0,0.982366,-4.579999999987194,1.941413
1740284820000,1740284700000,Short,Asia,96432.6,96553.18079999999,96191.43840000004,0.9829347139056621,1.5659188875886072,TARGET,2.0,1.45249,4.394000000000233,1.937157
1740287040000,1740286560000,Long,Asia,96372.3,96268.02392,96580.85216,-5.312010055540119,2.25537053099343,STOP,-1.0,2.490177,-9.548999999999069,1.936825
1740288720000,1740288600000,Short,Asia,96262.5,96407.064,95973.372,-3.614549601119303,2.6073675001594467,STOP,-1.0,0.919029,-11.942999999999302,1.942968
1740291600000,1740291000000,Long,Asia,96267.9,96025.31824,96753.06352,-9.269461549891906,1.710753832169565,TIMEOUT,0.0,0.670219,18.595000000001164,1.931963
1740296100000,1740296040000,Short,Asia,96406.4,96521.1552,96176.8896,2.4234089554685645,5.125561730005365,TIMEOUT,0.0,0.816776,17.870999999999185,1.923108
1740303540000,1740303300000,Long,London,96271.2,96131.0336,96551.5328,-8.741478365223164,1.7582055210187917,STOP,-1.0,1.420639,-27.08499999999185,1.912113
1740312660000,1740312600000,Long,London,96030.7,95932.89224,96226.31551999999,-10.0,1.892081255989042,STOP,-1.0,0.861803,-6.400000000008731,1.912536
1740317640000,1740317580000,Short,LondonNY,95805.0,95923.47743999999,95568.04512000002,-5.283266605630255,1.66748019409274,STOP,-1.0,0.663681,35.92500000000291,1.917822
1740331860000,1740331740000,Long,NewYork,95219.6,95123.84,95411.12000000002,-10.0,3.220598306765633,TARGET,2.0,1.227877,-11.953000000008615,1.825541
1740341160000,1740340800000,Long,NewYork,95742.3,95563.9876,96098.92480000002,-8.720846326844855,2.998291269275018,TIMEOUT,0.0,1.566071,4.505000000004657,1.793093
1740352560000,1740352440000,Short,Asia,96072.5,96210.70704,95796.08592000001,1.8233599672844518,2.7730040352182925,STOP,-1.0,1.155655,14.815000000002328,1.774282
1740358260000,1740357660000,Long,Asia,96443.4,96028.6156,97272.96879999997,-3.0558378108392747,1.6221388433589414,STOP,-1.0,0.714536,-24.95800000001327,1.755176
1740360000000,1740359520000,Long,Asia,96245.2,95941.1856,96853.2288,-3.291253991606891,1.89828418659656,STOP,-1.0,1.005463,-4.144000000000233,1.751912
1740365880000,1740365820000,Long,Asia,95785.4,95665.30647999998,96025.58704000001,-5.122393954954162,2.5971371316095104,STOP,-1.0,0.529605,19.994999999995343,1.750321
1740371520000,1740371400000,Long,Asia,95244.6,95104.15576,95525.48848000003,-10.0,4.241003073015724,STOP,-1.0,0.718348,4.357000000003609,1.751369
1740383160000,1740383100000,Long,Asia,95730.1,95607.4528,95975.39440000002,-0.002728155046314208,1.7692257795988087,STOP,-1.0,0.697099,22.006999999997788,1.771654
1740384420000,1740384240000,Short,London,95797.6,95969.11391999999,95454.57216000004,3.4628303026412066,2.665844048493363,TARGET,2.0,0.775252,33.163000000000466,1.771758
1740398400000,1740397980000,Short,London,95728.0,95888.24928,95407.50144,2.6397472114658598,1.6650479612881848,STOP,-1.0,0.577903,6.408999999999651,1.759678
1740399780000,1740399720000,Short,London,95820.4,95906.66399999999,95647.872,3.0847515944065598,2.3257886613849164,STOP,-1.0,0.785982,51.90899999999965,1.755082
1740401100000,1740400560000,Short,London,95830.4,95932.78487999999,95625.63024,4.2842944926470174,2.515408476262606,TARGET,2.0,1.78377,37.396999999997206,1.755373
1740401520000,1740401460000,Long,London,95731.6,95631.63343999999,95931.53312000004,0.5656353335630551,5.660268428992331,STOP,-1.0,0.491206,-1.7730000000010477,1.753411
1740407580000,1740407460000,Short,LondonNY,95425.3,95749.83863999999,94776.22272000003,0.04083347397419356,4.22216075226962,TARGET,2.0,0.618708,70.32099999999627,1.726465
1740423120000,1740422820000,Long,NewYork,94409.2,94146.32264,94934.95472,-10.0,2.6031888633988127,STOP,-1.0,1.226111,27.768000000010943,1.742065
1740423600000,1740423480000,Long,NewYork,94185.3,94009.03256,94537.83488,-10.0,3.8453442120012125,STOP,-1.0,1.215667,32.45199999999022,1.742751
1740425520000,1740425040000,Short,NewYork,94390.0,94611.72888,93946.54224000001,-7.862103082336346,3.512047662381555,TARGET,2.0,1.359148,-6.585999999995693,1.741819
1740442200000,1740441600000,Short,Asia,91234.5,91835.20943999999,90033.08112000002,0.42756237463282837,1.9228732180578783,STOP,-1.0,1.100699,222.78100000000268,1.681659
1740453900000,1740453600000,Long,Asia,92055.1,91826.48,92512.34000000003,0.7606330615659369,1.5632168296153828,STOP,-1.0,1.162855,21.313999999998487,1.602214
1740456960000,1740456660000,Long,Asia,92237.2,91706.77584,93298.04831999999,-0.18201473388857312,2.4664004924585488,STOP,-1.0,0.95046,26.83299999999872,1.59621
1740488400000,1740488340000,Short,LondonNY,89233.7,89443.89791999999,88813.30416000001,-2.698947695176053,1.647309513355157,STOP,-1.0,0.901535,96.95200000000477,1.713422
1740493260000,1740492840000,Short,LondonNY,88682.3,89172.98135999999,87700.93728000003,-6.956353162336681,2.071963190438903,STOP,-1.0,1.412863,-41.28200000000652,1.702591
1740515760000,1740515520000,Short,NewYork,88553.6,88958.1096,87744.58080000003,0.2999005920008089,1.9209181756560798,TARGET,2.0,1.128885,-281.54700000000594,1.809887
1740534060000,1740533580000,Short,Asia,88387.6,88601.42448,87959.95104000001,1.9636449770612123,3.2390040323087512,STOP,-1.0,1.288974,-6.895999999993364,1.878044
1740537900000,1740537300000,Long,Asia,88678.5,88490.05127999999,89055.39744000003,2.1009220832145865,1.7437041752909521,TARGET,2.0,0.352608,-16.179999999993015,1.916924
1740561900000,1740561660000,Short,London,88876.7,88977.22488,88675.65024,2.0276602656226395,3.244229155731167,STOP,-1.0,1.440937,-662.7219999999943,1.940281
1740567600000,1740567360000,Short,London,89170.0,89298.08136,88913.83728,9.004953094507904,1.6130322585110604,TARGET,2.0,0.802918,14.206000000005588,1.955143
1740574800000,1740574260000,Long,LondonNY,87951.6,87663.51303999999,88527.77392000004,-5.122948086183598,4.251109890789244,STOP,-1.0,0.624447,96.56100000000151,1.852873
1740614460000,1740614400000,Short,Asia,84232.0,84435.29423999999,83825.41152000002,0.36070730678852136,3.7101911441174042,STOP,-1.0,1.950414,-31.747000000003027,2.07251
1740615900000,1740615600000,Short,Asia,84299.9,84703.60871999999,83492.48256,2.1031267895201196,2.210639080361544,STOP,-1.0,1.031557,-9.33299999999872,2.064697
1740616740000,1740616320000,Long,Asia,84330.8,83932.8,85126.8,-2.2658342217361866,2.167195516355677,TARGET,2.0,1.000037,48.70200000000477,2.070059
1740627900000,1740627660000,Short,Asia,84957.5,85142.25936,84587.98128,3.508442552029109,1.503024371109153,STOP,-1.0,1.070456,-0.17899999998917338,1.911441
1740628920000,1740628380000,Short,Asia,85016.5,85281.47064,84486.55872,5.830866631357603,1.6435114423260877,STOP,-1.0,1.002776,61.50800000000163,1.912192
1740644220000,1740644100000,Long,London,86219.4,86059.29744,86539.60512,10.0,1.7504445832263829,STOP,-1.0,0.457871,0.3070000000006985,1.894766
1740645000000,1740644820000,Long,London,86050.0,85843.37032,86463.25936,6.73400800559305,2.7546828712396207,STOP,-1.0,0.897745,-42.58299999999872,1.897361
1740646980000,1740646860000,Short,London,86121.8,86251.34591999999,85862.70816000002,10.0,3.047020747409759,STOP,-1.0,2.715596,-40.91799999999057,1.903564
1740647940000,1740647400000,Long,London,85983.4,85857.55896,86235.08208,4.464208467553843,4.456796544705804,STOP,-1.0,1.576081,56.104000000006636,1.912144
1740657360000,1740656940000,Long,London,86624.9,86293.50992,87287.68015999999,10.0,1.5592103753181472,STOP,-1.0,1.25557,-77.15499999999884,1.954176
1740683640000,1740683580000,Long,NewYork,84210.7,84133.6392,84364.82159999998,-7.968381031140395,1.5566836927969887,STOP,-1.0,0.891302,20.764999999999418,2.059213
1740725220000,1740725160000,Long,Asia,79442.1,78858.26288,80609.77424000003,-10.0,2.8998005542237144,STOP,-1.0,1.083265,213.20500000000175,2.02028
1740743040000,1740742860000,Short,London,80536.0,80864.64,79878.72,2.6897461753751966,3.108318893170236,STOP,-1.0,0.695595,108.43599999998696,2.067017
1740753360000,1740753060000,Long,LondonNY,81774.1,81192.39408,82937.51184000002,5.001896922509261,2.8264772221480103,TARGET,2.0,0.849177,-48.29200000000128,2.04434
1740766560000,1740766500000,Short,NewYork,83773.9,84125.34648,83071.00704,10.0,1.849804863832691,STOP,-1.0,1.61907,-75.31500000000233,1.977023
1740786600000,1740786420000,Short,Asia,84384.0,84537.57599999999,84076.84800000003,10.0,4.027690267751101,STOP,-1.0,1.544669,-1.0650000000023283,1.951392
1740789300000,1740789120000,Long,Asia,84200.0,84072.688,84454.62400000001,-1.7599744564388933,1.773761094546947,STOP,-1.0,0.607662,-16.58200000000943,1.951254
1740794400000,1740794160000,Short,Asia,84548.0,84726.02664,84191.94672,2.111119997992773,1.999988545089668,STOP,-1.0,1.367239,-34.66400000000431,1.956814
1740797700000,1740797580000,Short,Asia,85348.9,85706.5104,84633.67919999998,9.588611353649918,2.640548555441007,STOP,-1.0,1.003737,28.070000000006985,1.927765
1740809760000,1740809700000,Long,Asia,85395.4,85276.724,85632.75199999998,0.7872913728866154,2.021323795008535,STOP,-1.0,0.820707,-212.47299999999814,1.930173
1740810240000,1740809940000,Long,Asia,85399.9,85155.62096,85888.45807999998,-0.5682742394241692,4.90485838747218,STOP,-1.0,0.820707,-212.47299999999814,1.930173
1740822600000,1740822120000,Long,London,85270.9,85119.8496,85573.00079999998,-0.48350151562440336,1.711611543976988,STOP,-1.0,0.589114,22.80800000000454,1.843741
1740824880000,1740824520000,Long,London,85297.2,84768.83064,86353.93871999999,-4.860531298395982,7.448243555319443,STOP,-1.0,0.538422,22.702000000004773,1.850182
1740832020000,1740831540000,Short,London,84472.9,84855.43008,83707.83983999997,-9.562328437596744,5.249104964332258,STOP,-1.0,0.799476,44.98399999999674,1.907028
1740833640000,1740833580000,Short,London,84798.1,84886.05455999999,84622.19088000004,-4.205013706624936,2.1943702928414957,STOP,-1.0,1.436193,-38.66700000000128,1.899415
1740842160000,1740841680000,Short,LondonNY,84690.0,84858.83279999999,84352.33440000002,-7.135389060669338,2.302388262584102,STOP,-1.0,0.913993,-40.35700000000361,1.903399
1740845340000,1740845280000,Short,LondonNY,84745.5,84926.3868,84383.72640000001,-3.716185920839403,1.6858060801384476,STOP,-1.0,0.58569,-21.85600000001432,1.914307
1740847200000,1740847140000,Short,LondonNY,84957.3,85235.13359999999,84401.63280000004,-0.36900374675542497,3.735309332189204,STOP,-1.0,0.744906,-8.012999999991735,1.905976
1740848400000,1740848280000,Short,NewYork,85120.3,85279.66919999999,84801.56160000003,1.6609768943653214,2.8900390779388014,STOP,-1.0,1.36656,17.377999999996973,1.907094
1740851220000,1740851160000,Short,NewYork,85157.9,85345.22159999999,84783.2568,2.174310496757553,2.8358766936066186,STOP,-1.0,1.670494,71.99299999998766,1.894846
1740851640000,1740851520000,Short,NewYork,85195.3,85412.37528,84761.14944000002,2.5068927974336166,2.408045614533844,STOP,-1.0,1.674248,48.31900000000314,1.891314
1740869820000,1740869760000,Short,Asia,86044.3,86288.67575999998,85555.54848000004,7.812857180949905,2.944578769929088,TIMEOUT,0.0,1.247959,1.095999999990454,1.874112
1740874140000,1740874080000,Short,Asia,86080.5,86268.95999999999,85703.58000000002,1.8950111064683202,2.345545434843764,STOP,-1.0,0.752341,44.2390000000014,1.878835
1740878340000,1740878280000,Long,Asia,86264.7,86171.20783999999,86451.68432000001,2.445419677147524,1.905220982691055,STOP,-1.0,0.889258,-23.735000000000582,1.856503
1740887400000,1740887340000,Short,Asia,86030.2,86245.24104,85600.11792,0.7518314774478079,3.167191922655952,TARGET,2.0,1.793841,7.759999999994761,1.863517
1740896760000,1740896700000,Short,Asia,86076.0,86168.87999999999,85890.24000000002,2.6174972607424354,1.8713332469520951,STOP,-1.0,1.215458,23.648000000001048,1.863497
1740897060000,1740896940000,Short,Asia,86208.1,86408.47151999999,85807.35696000003,3.6926018338201874,9.312035213563268,STOP,-1.0,1.215458,23.648000000001048,1.863497
1740908100000,1740907920000,Short,London,85871.6,86026.06584,85562.66832000003,-0.48390063673689354,3.63477015137221,STOP,-1.0,0.902879,-25.328999999997905,1.925748
1740922920000,1740922440000,Long,LondonNY,85699.7,85431.59999999999,86235.90000000001,-5.607985219803866,2.4878505890223903,STOP,-1.0,1.060053,3.923000000009779,1.911919
1740923460000,1740923400000,Long,LondonNY,85544.0,85370.04927999999,85891.90144000002,-8.596561104524277,4.085782180280077,STOP,-1.0,0.859682,-8.938999999998487,1.91724
1740946620000,1740946380000,Short,NewYork,93661.2,93976.72128,93030.15744,10.0,2.8428940005099035,STOP,-1.0,0.538594,254.4140000000043,1.795865
1740954660000,1740954300000,Short,Asia,94179.9,94466.71295999999,93606.27408,10.0,2.2059467388865195,STOP,-1.0,0.625642,79.21199999999953,1.82128
1740957480000,1740957240000,Long,Asia,94694.3,94338.9684,95404.96320000001,10.0,3.1736806858215756,STOP,-1.0,0.886316,163.05199999999604,1.813781
1740977640000,1740977520000,Short,Asia,92770.4,92971.3176,92368.5648,-2.0029026558174055,1.9012284866076445,STOP,-1.0,1.661505,16.214000000007218,1.718989
1740978900000,1740978360000,Short,Asia,92861.1,93114.13175999999,92355.03648000004,-0.9868268025620399,2.255927061831979,STOP,-1.0,1.403799,31.551000000006752,1.723178
1740979260000,1740979080000,Short,Asia,92886.5,93123.23904,92413.02192,-0.41453922924178493,2.843560957688177,STOP,-1.0,1.102908,26.338000000003376,1.723489
1740999720000,1740999540000,Short,London,92404.5,92615.53319999999,91982.43360000002,1.0269070776645695,2.2845015791543277,STOP,-1.0,0.668859,8.14199999999255,1.905633
1741018680000,1741018080000,Long,LondonNY,90400.0,89748.04407999999,91703.91184000002,-7.450928711882747,1.8953813546848783,STOP,-1.0,1.769778,-104.98200000000361,1.978696
1741023420000,1741023360000,Short,NewYork,90542.0,90761.45111999998,90103.09776000003,-8.258420472148735,1.6282708688554082,STOP,-1.0,1.338604,-17.39100000000326,2.021197
1741042800000,1741042260000,Short,Asia,86200.0,86738.43528,85123.12943999999,-10.0,1.6304664822791064,STOP,-1.0,1.604332,82.08699999999953,2.073883
1741046760000,1741046580000,Long,Asia,86444.7,85755.34079999999,87823.41840000001,-0.6562184330386223,2.419555000386119,STOP,-1.0,0.687701,-77.2670000000071,2.028308
1741060320000,1741059780000,Long,Asia,84288.7,83578.48367999999,85709.13264000001,-5.239223467959567,3.2792590090930496,STOP,-1.0,1.040432,-14.562000000005355,1.889862
1741063140000,1741063080000,Long,Asia,83605.1,83360.05856,84095.18288000001,-7.529273267817527,3.195720683159598,STOP,-1.0,0.732903,43.65099999999802,1.891728
1741064400000,1741064280000,Long,Asia,83471.2,83298.8076,83815.98479999999,-7.966784238681362,2.4051572253925313,TARGET,2.0,1.165277,23.672000000005937,1.896735
1741068240000,1741068180000,Short,Asia,84235.1,84435.09408,83835.11184000003,2.054250905930236,1.6560843178399833,TARGET,2.0,1.631248,-7.737999999997555,1.910895
1741075200000,1741075020000,Long,London,83274.0,83044.61112,83732.77776,-6.459640928380565,1.6884995774630718,STOP,-1.0,0.639205,4.885000000009313,1.9144
1741075380000,1741075320000,Long,London,83209.7,83013.536,83602.028,-7.170225639429787,1.649209526590575,STOP,-1.0,0.934782,9.972999999998137,1.920875
1741076040000,1741075740000,Long,London,83244.1,82933.69992,83864.90016000002,-9.372722785367225,1.8975466228094628,TARGET,2.0,1.323031,161.98399999999674,1.931376
1741082640000,1741082400000,Long,London,83720.1,83514.73472000001,84130.83056,-3.2572967525970102,1.5330541490137184,STOP,-1.0,1.232208,-14.031999999991967,1.921773
1741086780000,1741086720000,Short,London,84162.4,84426.9876,83633.2248,1.7532654614455456,4.9552476285580855,TARGET,2.0,1.833616,59.15899999999965,1.892283
1741091160000,1741091040000,Long,London,83460.3,83241.45352000001,83897.99295999999,-7.251434033543217,3.91112197664936,STOP,-1.0,0.795566,100.60499999999593,1.860123
1741093860000,1741093800000,Long,LondonNY,83433.0,83263.336,83772.32800000001,-5.708074080366299,2.9408524034922934,STOP,-1.0,0.903326,47.55599999999686,1.866628
